Scan Time,Symbol,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Scan Mode,Monitoring Status,Monitoring Started,Last 15m Check,Category,Signal,Reason
2026-08-26 12:32:46,J&KBANK,152.1,53.47,51.99,1.48,2026-08-26 12:00,68.19,56.67,11.53,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 53.47 > 50; Hourly RSI 68.19; 15m confirmation checked only while monitored
2026-08-26 12:32:47,JINDALSAW,298.1,68.7,67.32,1.38,2026-08-26 12:00,71.43,47.94,23.49,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 68.70 > 50; Hourly RSI 71.43; 15m confirmation checked only while monitored
2026-08-26 12:32:48,JINDALSTEL,1162.7,55.62,51.38,4.24,2026-08-26 12:00,76.27,71.38,4.89,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 55.62 > 50; Hourly RSI 76.27; 15m confirmation checked only while monitored
2026-08-26 12:32:49,JYOTICNC,1015.95,69.16,67.61,1.54,2026-08-26 12:00,76.09,69.45,6.64,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 69.16 > 50; Hourly RSI 76.09; 15m confirmation checked only while monitored
2026-08-26 12:33:36,KIRLOSENG,2044.4,56.53,59.01,-2.48,2026-08-26 12:00,41.27,33.7,7.57,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 56.53 > 50, but Hourly RSI has not touched 30 (current 41.27)"
2026-08-26 12:32:51,LAURUSLABS,1891.8,82.47,80.05,2.42,2026-08-26 12:00,81.81,76.09,5.72,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 82.47 > 50; Hourly RSI 81.81; 15m confirmation checked only while monitored
2026-08-26 12:33:38,LLOYDSME,1828.7,57.0,59.58,-2.59,2026-08-26 12:00,34.98,39.33,-4.35,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 57.00 > 50, but Hourly RSI has not touched 30 (current 34.98)"
2026-08-26 12:32:53,MCX,3301.3,68.98,66.46,2.52,2026-08-26 12:00,77.91,74.8,3.11,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 68.98 > 50; Hourly RSI 77.91; 15m confirmation checked only while monitored
2026-08-26 12:32:54,MEESHO,205.94,61.27,61.19,0.09,2026-08-26 12:00,54.72,52.54,2.17,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 61.27 > 50; Hourly RSI 54.72; 15m confirmation checked only while monitored
2026-08-26 12:32:55,MTARTECH,7042.5,60.15,60.06,0.09,2026-08-26 12:00,59.35,51.55,7.8,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 60.15 > 50; Hourly RSI 59.35; 15m confirmation checked only while monitored
2026-08-26 12:32:56,NATIONALUM,395.3,58.3,58.11,0.19,2026-08-26 12:00,50.14,54.6,-4.45,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 58.30 > 50; Hourly RSI 50.14; 15m confirmation checked only while monitored
2026-08-26 12:33:39,NAUKRI,1339.0,69.12,70.63,-1.51,2026-08-26 12:00,44.9,51.96,-7.05,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 69.12 > 50, but Hourly RSI has not touched 30 (current 44.90)"
2026-08-26 12:33:40,NETWEB,5326.0,64.51,69.72,-5.21,2026-08-26 12:00,47.33,43.99,3.34,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 64.51 > 50, but Hourly RSI has not touched 30 (current 47.33)"
2026-08-26 12:32:59,NEULANDLAB,23327.0,77.4,77.34,0.06,2026-08-26 12:00,59.05,43.89,15.16,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 77.40 > 50; Hourly RSI 59.05; 15m confirmation checked only while monitored
2026-08-26 12:33:00,OFSS,11856.0,67.56,66.76,0.81,2026-08-26 12:00,61.95,55.41,6.54,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 67.56 > 50; Hourly RSI 61.95; 15m confirmation checked only while monitored
2026-08-26 12:33:01,PARAS,1506.1,73.68,73.5,0.18,2026-08-26 12:00,55.85,42.83,13.02,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 73.68 > 50; Hourly RSI 55.85; 15m confirmation checked only while monitored
2026-08-26 12:33:02,PAYTM,1726.3,77.24,74.43,2.8,2026-08-26 12:00,84.94,83.88,1.07,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 77.24 > 50; Hourly RSI 84.94; 15m confirmation checked only while monitored
2026-08-26 12:33:03,POLICYBZR,1849.2,64.16,61.43,2.74,2026-08-26 12:00,75.2,58.61,16.59,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 64.16 > 50; Hourly RSI 75.20; 15m confirmation checked only while monitored
2026-08-26 12:33:41,POWERINDIA,33155.0,55.49,58.2,-2.72,2026-08-26 12:00,34.21,37.01,-2.81,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 55.49 > 50, but Hourly RSI has not touched 30 (current 34.21)"
2026-08-26 12:33:42,RADICO,4628.6,85.26,86.0,-0.75,2026-08-26 12:00,49.53,49.93,-0.4,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 85.26 > 50, but Hourly RSI has not touched 30 (current 49.53)"
2026-08-26 12:33:44,RRKABEL,2818.3,73.87,79.4,-5.53,2026-08-26 12:00,39.49,35.39,4.1,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 73.87 > 50, but Hourly RSI has not touched 30 (current 39.49)"
2026-08-26 12:33:07,SAIL,186.14,60.13,53.16,6.97,2026-08-26 12:00,76.29,72.97,3.32,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 60.13 > 50; Hourly RSI 76.29; 15m confirmation checked only while monitored
2026-08-26 12:33:08,SAILIFE,1466.0,80.87,80.51,0.36,2026-08-26 12:00,63.2,58.41,4.79,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 80.87 > 50; Hourly RSI 63.20; 15m confirmation checked only while monitored
2026-08-26 12:33:45,SAREGAMA,506.65,65.97,65.95,0.02,2026-08-26 12:00,42.15,42.04,0.11,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 65.97 > 50, but Hourly RSI has not touched 30 (current 42.15)"
2026-08-26 12:33:46,SCHNEIDER,1156.8,48.32,51.7,-3.38,2026-08-26 12:00,34.21,25.88,8.33,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,IGNORE,❌ IGNORE,Weekly RSI 48.32 <= 50
2026-08-26 12:33:11,SOLARINDS,20001.0,71.07,70.65,0.42,2026-08-26 12:00,59.04,49.78,9.26,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 71.07 > 50; Hourly RSI 59.04; 15m confirmation checked only while monitored
2026-08-26 12:33:48,SONACOMS,797.5,73.41,78.16,-4.75,2026-08-26 12:00,35.97,45.69,-9.72,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 73.41 > 50, but Hourly RSI has not touched 30 (current 35.97)"
2026-08-26 12:33:13,STYL,400.3,64.44,63.29,1.15,2026-08-26 12:00,63.06,55.72,7.34,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 64.44 > 50; Hourly RSI 63.06; 15m confirmation checked only while monitored
2026-08-26 12:33:14,SYRMA,1473.0,68.59,67.21,1.37,2026-08-26 12:00,59.95,51.57,8.39,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 68.59 > 50; Hourly RSI 59.95; 15m confirmation checked only while monitored
2026-08-26 12:33:15,TBOTEK,1730.0,68.98,67.59,1.39,2026-08-26 12:00,65.78,63.93,1.85,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 68.98 > 50; Hourly RSI 65.78; 15m confirmation checked only while monitored
2026-08-26 12:33:16,THOMASCOOK,110.85,52.02,54.03,-2.01,2026-08-26 12:00,54.47,50.58,3.89,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 52.02 > 50; Hourly RSI 54.47; 15m confirmation checked only while monitored
2026-08-26 12:33:18,UNIMECH,1508.2,73.67,73.07,0.59,2026-08-26 12:00,57.01,45.7,11.32,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 73.67 > 50; Hourly RSI 57.01; 15m confirmation checked only while monitored
2026-08-26 12:33:19,URBANCO,168.39,71.02,66.74,4.28,2026-08-26 12:00,68.43,74.36,-5.93,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 71.02 > 50; Hourly RSI 68.43; 15m confirmation checked only while monitored
2026-08-26 12:33:20,VIJAYA,1484.7,68.74,71.02,-2.27,2026-08-26 12:00,50.62,49.33,1.29,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 68.74 > 50; Hourly RSI 50.62; 15m confirmation checked only while monitored
2026-08-26 12:33:21,WELCORP,2303.8,92.23,92.94,-0.71,2026-08-26 12:00,54.69,60.67,-5.98,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 92.23 > 50; Hourly RSI 54.69; 15m confirmation checked only while monitored
2026-08-26 12:33:22,WELSPUNLIV,189.69,73.65,73.5,0.15,2026-08-26 12:00,56.2,56.86,-0.66,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 73.65 > 50; Hourly RSI 56.20; 15m confirmation checked only while monitored
2026-08-26 12:33:49,ZENTEC,1890.0,59.39,61.37,-1.98,2026-08-26 12:00,48.65,37.83,10.82,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 59.39 > 50, but Hourly RSI has not touched 30 (current 48.65)"
